comment_id,video_seed_id,fecha,categoria_real,comentario,likes
c000693,seed_dep_5,2025-01-06,Deportes,"todos hablando de seleccion y de transferencia, menos los medios tradicionales",2
c000681,seed_ent_2,2025-01-06,Entretenimiento,porque nadie habla de director y banda en las noticias grandes,1
c000679,seed_ent_1,2025-01-06,Entretenimiento,"primera vez que escucho de festival, alguien me explica que paso con estreno",5
c000677,seed_eco_1,2025-01-06,Economia,"mi familia esta afectada por gasolina, tambien por peso, gracias por cubrir el tema",6
c000673,seed_eco_2,2025-01-06,Economia,porque nadie habla de deuda y precios en las noticias grandes,5
c000675,seed_eco_4,2025-01-07,Economia,"interesante el analisis sobre ahorro y deuda, deberian hacer una segunda parte",2
c000671,seed_eco_3,2025-01-07,Economia,"interesante el analisis sobre peso y impuestos, deberian hacer una segunda parte",4
c000690,seed_dep_1,2025-01-07,Deportes,porque nadie habla de jugador y portero en las noticias grandes,3
c000692,seed_dep_2,2025-01-07,Deportes,"mi familia esta afectada por campeonato, tambien por entrenador, gracias por cubrir el tema",6
c000697,seed_dep_3,2025-01-08,Deportes,"primera vez que escucho de torneo, alguien me explica que paso con portero",3
c000683,seed_ent_1,2025-01-08,Entretenimiento,"no puedo creer lo que paso con temporada y trailer, alguien mas lo vio",3
c000698,seed_cli_1,2025-01-08,Clima y Energia,"primera vez que escucho de renovables, alguien me explica que paso con tormenta",2
c000686,seed_ent_3,2025-01-08,Entretenimiento,"llevo dias viendo videos sobre pelicula, la concierto cada vez es peor",3
c000694,seed_dep_1,2025-01-09,Deportes,"primera vez que escucho de transferencia, alguien me explica que paso con jugador",2
c000682,seed_ent_4,2025-01-09,Entretenimiento,yo creo que guion y estreno se van a poner peor el proximo mes,6
c000684,seed_ent_2,2025-01-09,Entretenimiento,"este canal explico streaming mejor que cualquier noticiero, mencionaron premio",1
c000699,seed_cli_5,2025-01-09,Clima y Energia,"interesante el analisis sobre apagon y temperatura, deberian hacer una segunda parte",4
c000689,seed_dep_2,2025-01-09,Deportes,porque nadie habla de medalla y entrenador en las noticias grandes,5
c000695,seed_dep_4,2025-01-10,Deportes,"arbitro otra vez en tendencias, la gol va para largo",1
c000670,seed_eco_3,2025-01-11,Economia,"mi familia esta afectada por inversion, tambien por credito, gracias por cubrir el tema",2
c000676,seed_eco_4,2025-01-11,Economia,porque nadie habla de inversion y salario en las noticias grandes,5
c000688,seed_ent_5,2025-01-12,Entretenimiento,porque nadie habla de serie y temporada en las noticias grandes,3
c000685,seed_ent_3,2025-01-12,Entretenimiento,"interesante el analisis sobre concierto y serie, deberian hacer una segunda parte",3
c000680,seed_ent_4,2025-01-12,Entretenimiento,porque nadie habla de director y temporada en las noticias grandes,1
c000678,seed_eco_5,2025-01-12,Economia,"inflacion otra vez en tendencias, la salario va para largo",4
c000674,seed_eco_1,2025-01-12,Economia,"interesante el analisis sobre inversion y credito, deberian hacer una segunda parte",4
c000672,seed_eco_3,2025-01-12,Economia,"todos hablando de credito y de mercado, menos los medios tradicionales",2
c000669,seed_eco_3,2025-01-12,Economia,"este canal explico deuda mejor que cualquier noticiero, mencionaron inversion",4
c000691,seed_dep_5,2025-01-12,Deportes,"interesante el analisis sobre gol y transferencia, deberian hacer una segunda parte",4
c000718,seed_ent_1,2025-01-13,Entretenimiento,"este canal explico pelicula mejor que cualquier noticiero, mencionaron banda",4
c000715,seed_eco_5,2025-01-13,Economia,"no puedo creer lo que paso con inversion y mercado, alguien mas lo vio",4
c000705,seed_eco_5,2025-01-13,Economia,"interesante el analisis sobre desempleo y sueldo, deberian hacer una segunda parte",4
c000704,seed_eco_3,2025-01-13,Economia,"credito otra vez en tendencias, la precios va para largo",4
c000721,seed_ent_2,2025-01-13,Entretenimiento,"llevo dias viendo videos sobre actor, la cancion cada vez es peor",4
c000751,seed_cli_1,2025-01-14,Clima y Energia,"no puedo creer lo que paso con sismo y temperatura, alguien mas lo vio",5
c000745,seed_dep_3,2025-01-14,Deportes,"todos hablando de medalla y de equipo, menos los medios tradicionales",2
c000743,seed_dep_4,2025-01-14,Deportes,"todos hablando de torneo y de entrenador, menos los medios tradicionales",4
c000733,seed_dep_4,2025-01-14,Deportes,"lesion otra vez en tendencias, la arbitro va para largo",4
c000717,seed_ent_1,2025-01-14,Entretenimiento,"interesante el analisis sobre festival y actor, deberian hacer una segunda parte",3
c000700,seed_eco_4,2025-01-14,Economia,"llevo dias viendo videos sobre dolar, la credito cada vez es peor",0
c000755,seed_cli_5,2025-01-14,Clima y Energia,"mi familia esta afectada por energia, tambien por inundacion, gracias por cubrir el tema",2
c000712,seed_eco_4,2025-01-14,Economia,"mercado otra vez en tendencias, la dolar va para largo",3
c000703,seed_eco_1,2025-01-14,Economia,"desempleo otra vez en tendencias, la peso va para largo",0
c000734,seed_dep_1,2025-01-15,Deportes,"mi familia esta afectada por liga, tambien por portero, gracias por cubrir el tema",2
c000737,seed_dep_2,2025-01-15,Deportes,"llevo dias viendo videos sobre portero, la equipo cada vez es peor",4
c000756,seed_cli_2,2025-01-15,Clima y Energia,"interesante el analisis sobre sismo y energia, deberian hacer una segunda parte",0
c000736,seed_dep_2,2025-01-15,Deportes,porque nadie habla de seleccion y portero en las noticias grandes,4
c000735,seed_dep_2,2025-01-15,Deportes,"mi familia esta afectada por entrenador, tambien por medalla, gracias por cubrir el tema",6
c000714,seed_eco_1,2025-01-15,Economia,"llevo dias viendo videos sobre inflacion, la mercado cada vez es peor",1
c000738,seed_dep_2,2025-01-15,Deportes,"todos hablando de liga y de campeonato, menos los medios tradicionales",5
c000741,seed_dep_5,2025-01-16,Deportes,"este canal explico equipo mejor que cualquier noticiero, mencionaron lesion",0
c000711,seed_eco_4,2025-01-16,Economia,"primera vez que escucho de deuda, alguien me explica que paso con mercado",3
c000716,seed_ent_2,2025-01-16,Entretenimiento,yo creo que premio y serie se van a poner peor el proximo mes,3
c000713,seed_eco_2,2025-01-16,Economia,"interesante el analisis sobre credito y empleo, deberian hacer una segunda parte",3
c000710,seed_eco_5,2025-01-16,Economia,"este canal explico gasolina mejor que cualquier noticiero, mencionaron impuestos",2
c000750,seed_cli_5,2025-01-16,Clima y Energia,"no puedo creer lo que paso con clima y incendio, alguien mas lo vio",3
c000754,seed_cli_1,2025-01-16,Clima y Energia,"primera vez que escucho de huracan, alguien me explica que paso con clima",0
c000744,seed_dep_1,2025-01-16,Deportes,yo creo que gol y partido se van a poner peor el proximo mes,1
c000732,seed_dep_3,2025-01-16,Deportes,porque nadie habla de lesion y partido en las noticias grandes,5
c000752,seed_cli_5,2025-01-17,Clima y Energia,"interesante el analisis sobre renovables y calor, deberian hacer una segunda parte",1
c000749,seed_cli_4,2025-01-17,Clima y Energia,"temperatura otra vez en tendencias, la contaminacion va para largo",3
c000730,seed_dep_1,2025-01-17,Deportes,"arbitro otra vez en tendencias, la lesion va para largo",4
c000729,seed_dep_4,2025-01-17,Deportes,"arbitro otra vez en tendencias, la lesion va para largo",7
c000731,seed_dep_5,2025-01-17,Deportes,yo creo que partido y estadio se van a poner peor el proximo mes,3
c000701,seed_eco_3,2025-01-17,Economia,"llevo dias viendo videos sobre precios, la inflacion cada vez es peor",4
c000724,seed_ent_1,2025-01-17,Entretenimiento,"primera vez que escucho de banda, alguien me explica que paso con serie",2
c000708,seed_eco_1,2025-01-17,Economia,"primera vez que escucho de inflacion, alguien me explica que paso con deuda",4
c000719,seed_ent_3,2025-01-17,Entretenimiento,"director otra vez en tendencias, la banda va para largo",6
c000702,seed_eco_4,2025-01-18,Economia,"este canal explico mercado mejor que cualquier noticiero, mencionaron peso",2
c000753,seed_cli_1,2025-01-18,Clima y Energia,porque nadie habla de renovables y sismo en las noticias grandes,3
c000747,seed_dep_3,2025-01-18,Deportes,yo creo que estadio y campeonato se van a poner peor el proximo mes,3
c000720,seed_ent_5,2025-01-18,Entretenimiento,"no puedo creer lo que paso con banda y pelicula, alguien mas lo vio",6
c000707,seed_eco_1,2025-01-18,Economia,yo creo que sueldo y salario se van a poner peor el proximo mes,6
c000742,seed_dep_2,2025-01-18,Deportes,porque nadie habla de gol y transferencia en las noticias grandes,3
c000723,seed_ent_3,2025-01-18,Entretenimiento,porque nadie habla de actor y guion en las noticias grandes,4
c000727,seed_ent_4,2025-01-18,Entretenimiento,"no puedo creer lo que paso con trailer y concierto, alguien mas lo vio",4
c000722,seed_ent_1,2025-01-19,Entretenimiento,"interesante el analisis sobre guion y trailer, deberian hacer una segunda parte",2
c000728,seed_dep_5,2025-01-19,Deportes,"llevo dias viendo videos sobre entrenador, la torneo cada vez es peor",7
c000725,seed_ent_5,2025-01-19,Entretenimiento,yo creo que temporada y guion se van a poner peor el proximo mes,3
c000706,seed_eco_2,2025-01-19,Economia,"este canal explico mercado mejor que cualquier noticiero, mencionaron credito",2
c000726,seed_ent_5,2025-01-19,Entretenimiento,"trailer otra vez en tendencias, la concierto va para largo",5
c000739,seed_dep_2,2025-01-19,Deportes,"llevo dias viendo videos sobre liga, la portero cada vez es peor",1
c000709,seed_eco_2,2025-01-19,Economia,"no puedo creer lo que paso con salario y inversion, alguien mas lo vio",3
c000748,seed_dep_3,2025-01-19,Deportes,yo creo que jugador y entrenador se van a poner peor el proximo mes,1
c000740,seed_dep_1,2025-01-19,Deportes,"lesion otra vez en tendencias, la torneo va para largo",2
c000746,seed_dep_1,2025-01-19,Deportes,yo creo que lesion y campeonato se van a poner peor el proximo mes,2
c000766,seed_ent_5,2025-01-20,Entretenimiento,"primera vez que escucho de actor, alguien me explica que paso con premio",5
c000792,seed_cli_4,2025-01-20,Clima y Energia,"no puedo creer lo que paso con solar y tormenta, alguien mas lo vio",4
c000783,seed_dep_1,2025-01-20,Deportes,"todos hablando de portero y de jugador, menos los medios tradicionales",1
c000761,seed_eco_1,2025-01-20,Economia,"todos hablando de salario y de deuda, menos los medios tradicionales",2
c000776,seed_dep_5,2025-01-20,Deportes,"interesante el analisis sobre transferencia y arbitro, deberian hacer una segunda parte",2
c000772,seed_ent_4,2025-01-20,Entretenimiento,"este canal explico cancion mejor que cualquier noticiero, mencionaron festival",5
c000774,seed_ent_1,2025-01-21,Entretenimiento,"primera vez que escucho de temporada, alguien me explica que paso con concierto",2
c000777,seed_dep_3,2025-01-21,Deportes,"llevo dias viendo videos sobre jugador, la partido cada vez es peor",1
c000757,seed_eco_3,2025-01-21,Economia,"todos hablando de inversion y de ahorro, menos los medios tradicionales",2
c000780,seed_dep_1,2025-01-21,Deportes,yo creo que campeonato y estadio se van a poner peor el proximo mes,2
c000779,seed_dep_4,2025-01-21,Deportes,"interesante el analisis sobre partido y estadio, deberian hacer una segunda parte",6
c000770,seed_ent_1,2025-01-21,Entretenimiento,"interesante el analisis sobre actor y premio, deberian hacer una segunda parte",6
c000782,seed_dep_3,2025-01-22,Deportes,porque nadie habla de partido y seleccion en las noticias grandes,7
c000791,seed_cli_1,2025-01-22,Clima y Energia,"interesante el analisis sobre incendio y calor, deberian hacer una segunda parte",5
c000773,seed_ent_1,2025-01-22,Entretenimiento,"todos hablando de premio y de temporada, menos los medios tradicionales",2
c000768,seed_ent_4,2025-01-22,Entretenimiento,"todos hablando de concierto y de actriz, menos los medios tradicionales",3
c000764,seed_ent_2,2025-01-22,Entretenimiento,"mi familia esta afectada por temporada, tambien por director, gracias por cubrir el tema",4
c000762,seed_eco_5,2025-01-22,Economia,porque nadie habla de peso y empleo en las noticias grandes,3
c000758,seed_eco_2,2025-01-23,Economia,"no puedo creer lo que paso con sueldo y deuda, alguien mas lo vio",6
c000778,seed_dep_2,2025-01-23,Deportes,"llevo dias viendo videos sobre estadio, la transferencia cada vez es peor",2
c000790,seed_dep_4,2025-01-23,Deportes,"mi familia esta afectada por seleccion, tambien por arbitro, gracias por cubrir el tema",3
c000781,seed_dep_4,2025-01-23,Deportes,"primera vez que escucho de entrenador, alguien me explica que paso con equipo",2
c000789,seed_dep_1,2025-01-23,Deportes,"liga otra vez en tendencias, la torneo va para largo",3
c000785,seed_dep_1,2025-01-23,Deportes,"llevo dias viendo videos sobre portero, la liga cada vez es peor",2
c000788,seed_dep_3,2025-01-23,Deportes,porque nadie habla de seleccion y estadio en las noticias grandes,3
c000765,seed_ent_4,2025-01-24,Entretenimiento,"todos hablando de concierto y de estreno, menos los medios tradicionales",4
c000786,seed_dep_3,2025-01-24,Deportes,"este canal explico seleccion mejor que cualquier noticiero, mencionaron equipo",8
c000771,seed_ent_1,2025-01-25,Entretenimiento,porque nadie habla de festival y concierto en las noticias grandes,5
c000760,seed_eco_2,2025-01-25,Economia,"mi familia esta afectada por deuda, tambien por precios, gracias por cubrir el tema",6
c000769,seed_ent_1,2025-01-26,Entretenimiento,"llevo dias viendo videos sobre premio, la actor cada vez es peor",1
c000759,seed_eco_1,2025-01-26,Economia,"llevo dias viendo videos sobre peso, la inversion cada vez es peor",2
c000793,seed_cli_4,2025-01-26,Clima y Energia,yo creo que inundacion y lluvia se van a poner peor el proximo mes,6
c000784,seed_dep_5,2025-01-26,Deportes,"primera vez que escucho de gol, alguien me explica que paso con medalla",4
c000763,seed_ent_5,2025-01-26,Entretenimiento,yo creo que serie y pelicula se van a poner peor el proximo mes,1
c000767,seed_ent_2,2025-01-26,Entretenimiento,"este canal explico banda mejor que cualquier noticiero, mencionaron temporada",3
c000775,seed_dep_5,2025-01-26,Deportes,"no puedo creer lo que paso con torneo y jugador, alguien mas lo vio",1
c000787,seed_dep_5,2025-01-26,Deportes,"no puedo creer lo que paso con entrenador y portero, alguien mas lo vio",3
c000813,seed_ent_4,2025-01-27,Entretenimiento,"pelicula otra vez en tendencias, la director va para largo",2
c000821,seed_ent_2,2025-01-27,Entretenimiento,"mi familia esta afectada por estreno, tambien por concierto, gracias por cubrir el tema",3
c000809,seed_ent_2,2025-01-27,Entretenimiento,yo creo que temporada y director se van a poner peor el proximo mes,2
c000829,seed_dep_3,2025-01-27,Deportes,"llevo dias viendo videos sobre campeonato, la seleccion cada vez es peor",7
c000805,seed_eco_5,2025-01-27,Economia,"interesante el analisis sobre deuda y mercado, deberian hacer una segunda parte",4
c000831,seed_dep_2,2025-01-27,Deportes,"este canal explico equipo mejor que cualquier noticiero, mencionaron portero",3
c000832,seed_dep_4,2025-01-27,Deportes,"primera vez que escucho de portero, alguien me explica que paso con jugador",0
c000835,seed_dep_3,2025-01-27,Deportes,"no puedo creer lo que paso con jugador y lesion, alguien mas lo vio",2
c000837,seed_dep_4,2025-01-27,Deportes,yo creo que jugador y portero se van a poner peor el proximo mes,6
