data_Tcamp,data_productividad_per,data_import_unico,data_dias_empresa,data_Tedad,data_T_RangoEdad,data_numero_hijos,data_T_numero_hijos,data_pobreza,data_veces,data_Tsexo,dummies_Tsexo_Mujer,data_GRADO2,data_Testado_civil,data_distancia,data_sumCOD,data_sumHRSLB,data_n_lote,data_n_fundo,data_n_variedad,data_otros_bono,data_sum_hora_extra,data_sum_aux_bono_total,data_bono_produc,data_BANCARIZADO,data_PEOR_CALIF_U6M,data_MODA_CALIF_U6M,data_TIPCRE_UM,data_DEUDA_PROM_U6M,data_NRO_ENT_PROM_U6M,data_DIAS_ATRASO_PROM_U6M
20,106.9,1030.44,283,31,31-40,1,Con hijos,0.462,3,Hombre,0,Superior,Casado,115.4,2314.0,50.1,19,1,2,106.2,130.6,306.8,334.5,0,CPP,Normal,Consumo,0.0,0,0.0
19,31.94,0.0,120,37,31-40,0,Sin hijos,0.225,2,Mujer,1,Primaria completa,Soltero,153.1,1242.0,200.1,23,3,2,376.0,97.3,601.1,53.0,1,Deficiente,Normal,Ninguno,3684.7,3,15.0
21,89.58,2290.77,185,21,18-25,1,Con hijos,0.16,3,Hombre,0,Secundaria incompleta,Soltero,53.1,2159.0,180.6,3,1,1,241.5,110.6,522.6,275.6,1,Perdida,Normal,Comercial,2673.2,4,9.5
20,78.23,1586.73,140,28,26-30,0,Sin hijos,0.517,1,Mujer,1,Primaria incompleta,Soltero,39.0,3352.0,172.7,3,3,2,153.8,287.6,563.3,194.0,0,Normal,Normal,Consumo,0.0,0,0.0
20,155.53,4912.84,264,23,18-25,1,Con hijos,0.303,1,Mujer,1,Secundaria completa,Soltero,37.9,4541.0,37.0,5,3,3,191.5,7.2,356.1,235.0,0,CPP,Normal,Consumo,0.0,0,0.0
21,90.79,1583.55,207,30,26-30,1,Con hijos,0.33,3,Hombre,0,Superior,Soltero,29.7,3338.0,181.8,3,2,1,77.3,163.1,390.7,177.3,1,Normal,Normal,Comercial,601.9,1,2.0
19,72.65,2022.93,191,28,26-30,0,Sin hijos,0.24,2,Mujer,1,Secundaria completa,Soltero,38.2,1862.0,56.2,19,2,1,17.9,112.4,446.7,137.1,0,Dudoso,Normal,Ninguno,0.0,0,0.0
21,81.01,2513.84,166,24,18-25,0,Sin hijos,0.524,2,Hombre,0,Secundaria incompleta,Soltero,65.1,2107.0,72.3,5,2,2,72.4,229.4,369.1,243.3,1,Normal,Normal,Ninguno,3164.4,2,15.5
20,166.04,5012.49,236,27,26-30,1,Con hijos,0.074,1,Mujer,1,Secundaria incompleta,Soltero,44.0,5707.0,139.7,14,3,1,170.2,120.7,324.1,407.5,0,Normal,Normal,Comercial,0.0,0,0.0
20,66.98,1887.13,146,37,31-40,0,Sin hijos,0.549,3,Hombre,0,Secundaria completa,Soltero,49.1,2278.0,80.3,21,3,1,163.5,153.5,402.9,121.9,1,Normal,Normal,Consumo,2457.1,2,4.2
21,85.89,1127.25,287,27,26-30,0,Sin hijos,0.468,2,Mujer,1,Superior,Soltero,121.5,3368.0,155.7,16,1,2,351.6,96.6,460.6,172.9,1,Normal,Deficiente,Consumo,2084.2,4,5.0
21,74.38,2107.5,228,31,31-40,0,Sin hijos,0.181,1,Hombre,0,Superior,Casado,39.6,2897.0,145.5,1,1,2,232.0,431.1,712.6,186.5,0,Normal,Normal,Consumo,0.0,0,0.0
20,61.42,1238.09,297,21,18-25,2,Con hijos,0.419,3,Hombre,0,Secundaria incompleta,Soltero,140.8,2258.0,50.5,17,1,1,280.9,44.8,412.5,94.5,0,Normal,Normal,Consumo,0.0,0,0.0
21,37.37,33.78,101,22,18-25,1,Con hijos,0.798,1,Hombre,0,Superior,Casado,195.6,1167.0,154.6,11,2,1,73.6,178.7,347.1,87.7,0,Normal,Normal,Ninguno,0.0,0,0.0
20,23.02,327.69,133,29,26-30,1,Con hijos,0.578,2,Mujer,1,Primaria completa,Soltero,205.5,973.0,205.6,9,2,3,74.1,162.2,297.2,65.7,0,Normal,Normal,Ninguno,0.0,0,0.0
20,158.7,4092.98,161,31,31-40,0,Sin hijos,0.176,2,Mujer,1,Primaria completa,Soltero,33.0,5644.0,60.6,21,1,3,58.9,59.0,220.0,402.4,0,Deficiente,Normal,Consumo,0.0,0,0.0
19,31.91,144.33,140,28,26-30,0,Sin hijos,0.508,3,Mujer,1,Primaria incompleta,Soltero,132.6,1428.0,143.4,4,3,1,29.8,53.0,177.5,86.0,0,Normal,CPP,Ninguno,0.0,0,0.0
19,42.86,165.57,136,25,18-25,0,Sin hijos,0.188,2,Hombre,0,Primaria completa,Soltero,182.4,1735.0,95.0,2,2,1,114.9,97.1,237.5,92.3,0,Deficiente,CPP,Consumo,0.0,0,0.0
21,169.87,5094.3,138,25,18-25,0,Sin hijos,0.094,2,Hombre,0,Secundaria completa,Casado,29.8,3586.0,117.3,9,2,3,102.6,69.9,269.4,317.0,0,CPP,CPP,Consumo,0.0,0,0.0
19,31.75,242.2,88,20,18-25,0,Sin hijos,0.39,1,Hombre,0,Secundaria completa,Casado,154.9,889.0,84.5,22,1,2,212.5,106.3,373.8,99.0,0,Normal,Normal,Consumo,0.0,0,0.0
19,40.18,27.97,114,30,26-30,1,Con hijos,0.483,1,Hombre,0,Secundaria completa,Soltero,219.4,1378.0,97.3,5,2,1,421.4,128.5,694.8,133.0,1,Normal,Normal,Consumo,4612.2,3,14.3
21,192.76,4608.8,200,29,26-30,1,Con hijos,0.422,3,Mujer,1,Secundaria completa,Soltero,46.3,7332.0,35.5,4,1,3,18.9,52.1,120.4,486.0,0,Deficiente,CPP,Consumo,0.0,0,0.0
19,85.37,2152.67,128,25,18-25,0,Sin hijos,0.524,1,Mujer,1,Secundaria incompleta,Soltero,57.4,2882.0,216.5,23,2,3,98.5,166.3,293.8,180.1,0,Normal,Normal,Consumo,0.0,0,0.0
19,32.1,226.95,134,24,18-25,0,Sin hijos,0.474,3,Mujer,1,Secundaria completa,Casado,128.5,1273.0,148.7,5,3,1,98.9,72.2,240.3,81.0,1,Normal,Deficiente,Consumo,10601.8,3,5.2
20,18.88,151.94,130,28,26-30,0,Sin hijos,0.158,3,Hombre,0,Secundaria incompleta,Soltero,180.4,511.0,125.1,24,3,1,125.3,93.3,267.2,61.5,1,Normal,Normal,Consumo,547.5,1,14.1
20,61.02,1982.79,164,25,18-25,0,Sin hijos,0.391,1,Hombre,0,Secundaria completa,Soltero,70.9,1501.0,102.9,24,2,3,147.0,7.5,216.9,175.9,1,Normal,CPP,Comercial,2977.6,3,24.6
21,72.42,2277.04,144,27,26-30,0,Sin hijos,0.545,2,Mujer,1,Secundaria completa,Soltero,49.4,1546.0,132.5,18,1,1,79.3,312.2,400.8,233.0,1,Normal,Normal,Consumo,3970.9,2,27.3
20,63.47,1020.22,296,41,41+,1,Con hijos,0.466,3,Hombre,0,Secundaria completa,Casado,192.5,2179.0,102.2,13,2,2,190.9,65.4,358.3,136.9,0,Perdida,Normal,Ninguno,0.0,0,0.0
20,69.38,1114.73,323,27,26-30,3,Con hijos,0.427,3,Hombre,0,Secundaria incompleta,Soltero,190.8,2582.0,98.4,5,1,1,51.3,50.2,194.4,202.9,1,Dudoso,Normal,Ninguno,887.7,2,1.9
21,32.57,564.3,108,25,18-25,1,Con hijos,0.449,2,Hombre,0,Secundaria completa,Soltero,231.2,917.0,118.1,24,2,3,48.6,13.9,234.3,91.4,0,Dudoso,Normal,Ninguno,0.0,0,0.0
20,79.42,820.9,221,25,18-25,1,Con hijos,0.447,2,Hombre,0,Primaria completa,Soltero,161.2,2807.0,82.4,19,3,3,269.8,75.7,442.7,209.9,1,Normal,Deficiente,Comercial,3098.1,4,7.5
20,71.01,726.71,271,33,31-40,0,Sin hijos,0.105,2,Mujer,1,Secundaria incompleta,Soltero,169.6,1513.0,64.2,23,3,1,330.9,50.1,441.4,181.5,0,Perdida,Normal,Comercial,0.0,0,0.0
21,36.87,356.35,112,26,26-30,0,Sin hijos,0.573,3,Hombre,0,Secundaria completa,Soltero,222.5,829.0,135.8,3,2,3,61.8,223.4,307.3,95.9,1,CPP,Normal,Consumo,1857.2,2,2.9
20,159.61,4700.71,207,23,18-25,1,Con hijos,0.283,1,Mujer,1,Secundaria incompleta,Soltero,42.5,5992.0,190.1,22,2,2,68.0,88.2,302.2,510.7,1,Deficiente,CPP,Ninguno,3070.6,3,16.2
20,47.37,2023.44,196,34,31-40,0,Sin hijos,0.506,1,Hombre,0,Secundaria completa,Soltero,47.5,1383.0,59.0,18,2,1,97.0,79.4,233.6,157.8,0,Normal,Normal,Consumo,0.0,0,0.0
19,22.61,121.64,65,34,31-40,0,Sin hijos,0.054,3,Mujer,1,Secundaria incompleta,Soltero,157.3,832.0,36.2,6,3,1,53.6,63.0,142.6,39.0,1,Normal,Normal,Consumo,2554.5,1,36.8
20,30.56,199.84,162,23,18-25,1,Con hijos,0.649,2,Hombre,0,Secundaria incompleta,Soltero,181.3,1247.0,76.9,6,3,3,221.8,44.1,341.2,80.6,1,Dudoso,CPP,Consumo,1376.0,1,7.1
19,19.9,478.59,125,18,18-25,1,Con hijos,0.227,3,Hombre,0,Secundaria completa,Soltero,127.8,822.0,216.1,24,1,2,39.2,73.2,155.5,66.4,1,Normal,CPP,Consumo,650.5,3,4.1
20,38.0,359.13,110,32,31-40,2,Con hijos,0.781,2,Mujer,1,Secundaria incompleta,Soltero,168.0,924.0,187.5,5,2,1,198.6,234.3,481.1,67.2,1,Perdida,Deficiente,Consumo,1689.7,3,1.8
21,99.96,2318.56,167,24,18-25,1,Con hijos,0.718,2,Mujer,1,Secundaria incompleta,Soltero,71.4,3214.0,143.2,1,2,3,213.6,39.6,405.7,232.5,1,Normal,CPP,Ninguno,2982.9,2,25.8
20,89.06,822.55,247,33,31-40,2,Con hijos,0.201,2,Mujer,1,Secundaria incompleta,Casado,86.3,3415.0,206.6,8,3,1,248.4,48.6,335.1,149.5,1,Perdida,CPP,Consumo,6852.4,1,11.8
19,29.87,66.14,71,18,18-25,1,Con hijos,0.523,3,Mujer,1,Primaria completa,Soltero,226.7,1175.0,114.6,1,2,2,248.4,26.9,404.0,51.6,1,Normal,Deficiente,Ninguno,5056.5,3,9.3
21,99.36,1393.23,223,32,31-40,0,Sin hijos,0.247,2,Hombre,0,Secundaria completa,Soltero,71.8,3936.0,216.8,21,1,3,350.0,71.6,523.4,328.7,0,Normal,Normal,Consumo,0.0,0,0.0
19,79.23,1900.65,172,21,18-25,0,Sin hijos,0.304,3,Hombre,0,Primaria incompleta,Soltero,48.1,2037.0,86.3,6,2,1,184.4,145.4,409.0,189.5,0,CPP,Normal,Ninguno,0.0,0,0.0
21,67.28,1344.59,268,33,31-40,1,Con hijos,0.307,3,Hombre,0,Secundaria completa,Soltero,168.3,1669.0,75.7,20,3,3,258.1,68.7,381.2,193.6,0,CPP,CPP,Comercial,0.0,0,0.0
20,142.66,5059.38,251,26,26-30,0,Sin hijos,0.367,3,Mujer,1,Secundaria completa,Soltero,38.0,4958.0,151.2,14,2,3,18.0,132.6,187.1,253.6,1,CPP,Normal,Comercial,254.3,2,1.0
19,67.77,1085.38,203,23,18-25,1,Con hijos,0.449,3,Mujer,1,Primaria completa,Casado,188.9,2611.0,101.8,11,3,2,182.3,263.7,565.1,104.6,0,Normal,Normal,Consumo,0.0,0,0.0
21,71.18,2097.42,187,25,18-25,0,Sin hijos,0.22,2,Mujer,1,Secundaria completa,Soltero,69.7,1991.0,149.0,2,1,2,204.9,92.7,398.2,233.5,1,Normal,CPP,Comercial,4818.3,3,2.6
19,74.39,982.56,236,33,31-40,0,Sin hijos,0.466,3,Mujer,1,Secundaria completa,Soltero,110.0,1682.0,87.9,21,1,1,258.0,81.0,375.9,197.1,0,Normal,Deficiente,Consumo,0.0,0,0.0
21,79.41,2154.19,200,28,26-30,0,Sin hijos,0.369,3,Hombre,0,Primaria completa,Soltero,63.8,3011.0,147.4,4,2,3,203.7,151.9,404.6,122.3,1,Normal,Normal,Comercial,1898.9,1,27.2
19,32.03,353.69,59,29,26-30,0,Sin hijos,0.127,1,Mujer,1,Primaria completa,Soltero,165.8,881.0,82.4,13,2,3,149.4,67.3,419.4,111.6,0,CPP,Normal,Comercial,0.0,0,0.0
19,36.37,0.0,120,36,31-40,0,Sin hijos,0.335,3,Mujer,1,Secundaria incompleta,Soltero,175.9,879.0,39.7,7,3,3,54.9,15.6,158.7,90.4,0,Normal,Normal,Consumo,0.0,0,0.0
19,43.91,283.76,104,19,18-25,2,Con hijos,0.649,2,Hombre,0,Secundaria completa,Soltero,147.5,1040.0,203.3,6,1,1,122.8,198.9,357.8,107.6,1,Normal,Normal,Consumo,1276.0,3,12.4
19,41.5,378.67,135,35,31-40,0,Sin hijos,0.34,3,Mujer,1,Secundaria completa,Soltero,234.2,1157.0,197.8,3,1,2,85.2,133.1,327.6,113.8,0,Perdida,Normal,Consumo,0.0,0,0.0
21,51.21,1042.79,270,29,26-30,1,Con hijos,0.125,4,Hombre,0,Secundaria incompleta,Soltero,183.2,1783.0,214.5,9,1,2,360.1,146.1,588.6,77.6,1,Normal,Normal,Ninguno,1316.7,1,22.6
21,94.15,5114.51,184,22,18-25,1,Con hijos,0.422,2,Mujer,1,Secundaria completa,Soltero,30.6,2727.0,166.1,14,1,3,50.7,274.8,351.6,248.4,0,CPP,Normal,Ninguno,0.0,0,0.0
21,41.34,661.01,101,20,18-25,0,Sin hijos,0.261,3,Mujer,1,Secundaria completa,Soltero,126.3,848.0,159.7,20,2,1,376.4,244.6,703.1,114.1,0,Normal,Normal,Consumo,0.0,0,0.0
19,18.33,223.16,119,26,26-30,1,Con hijos,0.432,2,Mujer,1,Secundaria completa,Soltero,159.5,411.0,136.2,11,2,3,398.5,34.9,485.7,38.4,1,Normal,CPP,Consumo,2648.4,2,2.9
20,29.75,297.81,96,31,31-40,0,Sin hijos,0.374,3,Hombre,0,Secundaria completa,Soltero,188.2,811.0,53.9,5,3,2,211.5,80.7,308.0,87.9,1,CPP,CPP,Consumo,1680.7,1,8.3
21,55.62,971.74,286,28,26-30,1,Con hijos,0.664,4,Hombre,0,Secundaria incompleta,Casado,159.2,2030.0,66.0,14,1,3,80.2,15.9,148.5,125.4,0,Normal,Normal,Consumo,0.0,0,0.0
20,49.97,2148.31,158,35,31-40,1,Con hijos,0.374,1,Mujer,1,Secundaria completa,Soltero,73.8,1122.0,85.0,19,2,3,86.5,24.7,155.7,146.7,0,Normal,Normal,Ninguno,0.0,0,0.0
21,85.12,2218.07,69,20,18-25,1,Con hijos,0.228,3,Mujer,1,Secundaria completa,Casado,66.8,2896.0,199.1,8,2,3,141.6,136.1,340.4,152.2,0,Dudoso,Normal,Ninguno,0.0,0,0.0
20,82.63,1176.98,232,28,26-30,1,Con hijos,0.33,2,Mujer,1,Secundaria completa,Soltero,181.1,1900.0,62.9,7,1,2,70.8,343.1,473.4,274.9,0,Deficiente,Deficiente,Ninguno,0.0,0,0.0
19,26.23,85.85,91,20,18-25,0,Sin hijos,0.216,3,Hombre,0,Secundaria incompleta,Soltero,184.4,663.0,205.3,7,2,1,135.5,145.5,367.3,85.5,1,Dudoso,Normal,Ninguno,7393.8,4,7.7
21,6.09,269.76,74,28,26-30,0,Sin hijos,0.369,2,Hombre,0,Primaria completa,Soltero,124.4,148.0,129.3,24,3,3,92.1,19.6,185.4,11.0,0,CPP,Deficiente,Comercial,0.0,0,0.0
21,64.35,1455.8,193,34,31-40,1,Con hijos,0.665,3,Hombre,0,Secundaria incompleta,Soltero,146.1,1395.0,166.0,23,3,2,68.0,6.4,214.2,217.3,0,Normal,CPP,Comercial,0.0,0,0.0
21,35.92,306.1,126,24,18-25,4,Con hijos,0.587,2,Hombre,0,Secundaria incompleta,Soltero,210.1,1321.0,50.9,3,1,3,233.8,65.5,358.4,93.9,1,Normal,Normal,Ninguno,2485.0,2,28.7
19,17.21,383.11,162,18,18-25,0,Sin hijos,0.706,3,Hombre,0,Secundaria completa,Soltero,171.2,544.0,81.1,3,3,1,23.8,204.3,372.3,50.0,1,CPP,Normal,Comercial,3622.1,2,2.8
19,79.75,2043.75,181,28,26-30,0,Sin hijos,0.472,1,Hombre,0,Secundaria incompleta,Soltero,62.5,3252.0,212.1,18,2,3,410.8,65.0,634.7,253.7,1,Normal,CPP,Ninguno,1672.6,3,23.1
20,76.77,2290.48,149,30,26-30,0,Sin hijos,0.421,3,Hombre,0,Secundaria completa,Casado,50.2,1725.0,80.6,13,3,1,158.6,118.5,375.0,128.0,0,Normal,Normal,Ninguno,0.0,0,0.0
19,85.69,2172.82,186,30,26-30,1,Con hijos,0.25,1,Hombre,0,Secundaria completa,Soltero,39.6,2024.0,86.3,1,2,2,429.6,83.0,529.1,157.5,1,Normal,Normal,Consumo,1383.9,1,15.5
19,78.79,1865.27,154,34,31-40,2,Con hijos,0.44,2,Mujer,1,Secundaria completa,Soltero,53.1,2180.0,67.5,5,1,1,259.4,27.9,348.3,164.0,0,Normal,Normal,Ninguno,0.0,0,0.0
21,62.4,2182.63,146,22,18-25,0,Sin hijos,0.38,1,Hombre,0,Primaria completa,Soltero,59.6,2443.0,54.5,4,1,1,20.6,28.4,68.9,153.2,0,Normal,Normal,Comercial,0.0,0,0.0
20,94.95,1855.08,130,31,31-40,0,Sin hijos,0.517,3,Hombre,0,Superior,Soltero,45.2,2625.0,74.3,16,2,2,60.1,226.7,356.8,208.1,1,Normal,Normal,Consumo,1531.0,2,29.2
20,74.62,1944.78,109,33,31-40,0,Sin hijos,0.232,3,Hombre,0,Secundaria completa,Soltero,51.5,2254.0,152.0,15,2,1,89.9,154.3,396.6,187.4,1,CPP,Deficiente,Ninguno,1823.4,1,6.7
19,76.59,2150.33,157,19,18-25,0,Sin hijos,0.408,2,Hombre,0,Secundaria completa,Soltero,40.9,2109.0,116.5,18,3,1,75.6,105.4,229.7,143.4,1,Normal,Normal,Consumo,2578.7,4,9.2
21,22.67,283.4,127,28,26-30,0,Sin hijos,0.164,3,Hombre,0,Secundaria incompleta,Soltero,212.2,499.0,135.2,17,2,2,521.5,145.0,819.0,64.9,1,CPP,CPP,Ninguno,4725.9,3,2.1
19,146.92,4547.53,209,23,18-25,0,Sin hijos,0.351,3,Mujer,1,Secundaria incompleta,Soltero,35.1,6389.0,53.2,14,1,1,146.0,126.1,351.3,236.8,1,Deficiente,Normal,Ninguno,1557.4,1,15.1
21,23.15,396.91,110,26,26-30,0,Sin hijos,0.501,2,Mujer,1,Primaria incompleta,Soltero,223.8,781.0,182.4,14,2,1,171.3,121.6,387.4,51.5,0,Normal,Normal,Consumo,0.0,0,0.0
21,69.58,1259.96,206,31,31-40,4,Con hijos,0.157,3,Hombre,0,Secundaria incompleta,Soltero,197.9,2762.0,179.0,19,3,3,391.0,59.5,507.4,129.3,0,Normal,Normal,Ninguno,0.0,0,0.0
21,49.12,133.1,141,24,18-25,0,Sin hijos,0.199,1,Hombre,0,Primaria incompleta,Soltero,170.2,1791.0,34.1,6,3,1,71.8,71.2,186.0,145.4,0,Normal,Deficiente,Ninguno,0.0,0,0.0
21,56.42,1718.6,124,24,18-25,0,Sin hijos,0.206,2,Hombre,0,Secundaria incompleta,Soltero,39.9,1854.0,102.9,13,2,1,20.5,53.9,89.5,184.3,1,Normal,Normal,Comercial,429.5,3,4.3
21,49.41,1102.24,283,29,26-30,2,Con hijos,0.373,4,Mujer,1,Secundaria completa,Soltero,89.4,1099.0,43.1,18,3,1,139.2,57.1,233.9,81.9,1,CPP,CPP,Consumo,2917.2,2,2.1
19,46.71,171.92,92,21,18-25,0,Sin hijos,0.19,2,Hombre,0,Secundaria incompleta,Soltero,121.5,1685.0,180.5,15,3,2,133.2,82.6,314.5,143.4,0,Normal,Normal,Consumo,0.0,0,0.0
19,29.91,255.78,100,21,18-25,1,Con hijos,0.607,3,Hombre,0,Secundaria incompleta,Soltero,124.9,714.0,170.1,23,1,1,93.2,110.3,240.3,98.4,1,Normal,CPP,Consumo,2600.1,3,1.4
19,25.31,184.34,78,30,26-30,1,Con hijos,0.465,1,Mujer,1,Secundaria completa,Soltero,221.2,768.0,201.4,7,2,2,178.8,254.7,484.6,87.3,1,Normal,Normal,Consumo,2510.8,3,4.8
19,92.6,1601.14,153,22,18-25,0,Sin hijos,0.49,2,Mujer,1,Primaria incompleta,Soltero,56.7,3308.0,74.9,19,1,2,153.4,109.4,449.7,246.2,0,Deficiente,Normal,Comercial,0.0,0,0.0
21,67.92,2005.91,205,31,31-40,0,Sin hijos,0.162,3,Mujer,1,Secundaria completa,Soltero,60.8,2686.0,116.7,17,1,1,127.7,15.4,281.4,146.3,0,Normal,Normal,Ninguno,0.0,0,0.0
19,50.26,192.97,138,29,26-30,1,Con hijos,0.594,2,Mujer,1,Primaria completa,Soltero,95.3,1866.0,65.1,9,3,1,240.4,76.9,426.3,107.8,1,Deficiente,Normal,Ninguno,736.1,4,4.8
21,38.78,333.86,152,18,18-25,0,Sin hijos,0.497,2,Mujer,1,Primaria incompleta,Soltero,131.1,1427.0,100.5,11,1,1,418.7,72.5,598.9,87.6,1,CPP,Normal,Consumo,4354.0,4,6.9
20,27.12,134.08,138,23,18-25,0,Sin hijos,0.298,2,Hombre,0,Primaria completa,Soltero,204.0,643.0,129.2,5,2,1,66.8,73.0,192.6,73.9,0,Normal,Normal,Consumo,0.0,0,0.0
20,53.57,490.61,89,32,31-40,0,Sin hijos,0.169,2,Hombre,0,Secundaria completa,Soltero,183.0,1535.0,40.1,2,2,1,67.0,143.0,347.4,132.9,1,Normal,CPP,Ninguno,5752.2,4,10.8
21,67.91,1625.09,159,23,18-25,0,Sin hijos,0.389,1,Mujer,1,Secundaria incompleta,Soltero,52.8,1431.0,165.8,15,2,1,212.5,57.4,299.4,190.7,1,Normal,Normal,Consumo,5960.5,4,6.7
19,39.42,435.48,99,24,18-25,1,Con hijos,0.33,3,Mujer,1,Secundaria completa,Soltero,192.8,1497.0,133.2,24,1,1,97.9,116.7,242.1,62.2,0,Normal,Normal,Ninguno,0.0,0,0.0
21,81.49,2046.92,217,30,26-30,0,Sin hijos,0.336,2,Mujer,1,Secundaria incompleta,Soltero,79.5,3570.0,187.5,12,2,2,196.8,25.4,270.0,139.5,1,Normal,CPP,Ninguno,3199.0,3,29.6
21,90.22,1323.22,195,33,31-40,2,Con hijos,0.294,3,Hombre,0,Iletrado,Soltero,145.4,2400.0,81.6,10,2,3,58.9,151.0,257.4,311.6,0,Normal,Normal,Ninguno,0.0,0,0.0
19,93.86,1151.67,289,27,26-30,0,Sin hijos,0.508,3,Hombre,0,Secundaria completa,Soltero,154.1,2083.0,201.6,10,1,2,493.1,180.0,763.7,327.6,1,Normal,Normal,Consumo,3331.8,1,3.8
20,32.32,409.74,149,24,18-25,0,Sin hijos,0.01,3,Hombre,0,Primaria incompleta,Soltero,179.7,1031.0,219.8,20,1,1,108.3,276.7,464.1,96.7,0,CPP,Normal,Consumo,0.0,0,0.0
20,65.7,2006.16,235,35,31-40,0,Sin hijos,0.614,3,Hombre,0,Secundaria completa,Soltero,90.9,2721.0,204.7,11,1,3,354.7,37.1,423.7,132.2,0,Dudoso,Deficiente,Consumo,0.0,0,0.0
21,83.9,1828.34,156,36,31-40,2,Con hijos,0.55,1,Hombre,0,Primaria completa,Soltero,23.5,2836.0,177.8,10,1,3,208.9,39.5,358.9,285.8,1,CPP,Normal,Consumo,3422.3,2,12.0
20,25.22,451.88,144,31,31-40,0,Sin hijos,0.432,2,Mujer,1,Secundaria incompleta,Casado,196.9,534.0,184.4,7,3,1,151.8,263.6,428.5,48.6,1,Normal,Normal,Ninguno,3006.7,3,13.3
20,107.2,2074.63,250,28,26-30,0,Sin hijos,0.378,3,Hombre,0,Secundaria completa,Soltero,53.3,4755.0,139.0,14,1,1,116.8,152.5,441.8,317.6,0,Perdida,Normal,Consumo,0.0,0,0.0
21,33.37,272.04,104,22,18-25,1,Con hijos,0.562,3,Mujer,1,Superior,Casado,192.8,1359.0,66.1,13,1,2,86.4,108.8,265.1,57.7,1,Normal,Normal,Comercial,393.3,2,20.4
19,71.52,2411.69,117,23,18-25,2,Con hijos,0.394,2,Mujer,1,Secundaria incompleta,Soltero,45.1,1666.0,158.6,5,2,3,150.8,121.7,365.6,200.1,0,Normal,Normal,Ninguno,0.0,0,0.0
21,74.59,907.08,164,32,31-40,0,Sin hijos,0.358,4,Hombre,0,Secundaria completa,Casado,150.5,3211.0,165.4,19,2,3,210.7,77.9,363.1,225.2,1,Normal,Normal,Consumo,1081.8,3,14.2
21,18.53,328.13,144,29,26-30,1,Con hijos,0.571,3,Hombre,0,Primaria completa,Soltero,197.9,579.0,217.2,10,1,1,94.9,37.0,166.5,59.6,1,Normal,Normal,Comercial,6600.6,3,18.9
21,133.71,4727.33,137,31,31-40,0,Sin hijos,0.614,1,Mujer,1,Secundaria completa,Soltero,69.1,3917.0,132.8,8,1,1,142.5,42.0,219.3,396.9,1,Normal,Normal,Ninguno,1800.6,4,4.1
21,88.81,1105.04,232,32,31-40,1,Con hijos,0.254,4,Mujer,1,Secundaria completa,Casado,176.2,2800.0,81.6,18,1,3,94.4,73.4,192.1,297.2,1,CPP,Normal,Consumo,1912.6,2,9.4
20,67.15,2121.07,186,20,18-25,0,Sin hijos,0.464,2,Mujer,1,Primaria completa,Soltero,42.3,2744.0,159.9,1,2,3,146.7,102.1,317.5,170.7,1,Normal,Normal,Consumo,2140.1,4,4.9
21,131.83,4454.23,220,30,26-30,1,Con hijos,0.137,1,Mujer,1,Secundaria incompleta,Soltero,33.8,4810.0,216.1,5,2,1,59.6,125.4,287.8,376.3,0,Normal,Normal,Comercial,0.0,0,0.0
20,37.37,121.98,135,22,18-25,0,Sin hijos,0.475,3,Mujer,1,Primaria incompleta,Soltero,157.1,803.0,63.7,11,1,1,34.6,60.2,172.7,83.7,0,Normal,Normal,Comercial,0.0,0,0.0
20,88.6,1431.35,259,26,26-30,0,Sin hijos,0.283,3,Hombre,0,Secundaria incompleta,Casado,98.1,3893.0,91.9,20,2,1,246.7,91.9,513.2,134.7,0,Deficiente,Normal,Comercial,0.0,0,0.0
19,39.19,371.74,161,28,26-30,0,Sin hijos,0.582,3,Mujer,1,Primaria completa,Soltero,161.4,929.0,133.0,11,2,2,35.1,225.9,296.6,118.1,1,Dudoso,Normal,Consumo,781.1,2,1.8
21,91.94,2087.34,137,37,31-40,0,Sin hijos,0.385,3,Mujer,1,Secundaria completa,Casado,66.0,3553.0,62.3,16,1,2,118.3,59.5,222.9,297.9,1,CPP,Normal,Consumo,1669.5,3,3.0
21,24.43,275.28,102,42,41+,0,Sin hijos,0.407,3,Mujer,1,Superior,Soltero,128.4,877.0,34.2,10,2,1,26.7,335.6,469.7,45.1,1,Normal,Normal,Consumo,6440.1,2,3.5
21,17.78,194.67,99,30,26-30,0,Sin hijos,0.645,1,Hombre,0,Iletrado,Soltero,209.7,439.0,94.0,15,1,2,128.8,217.0,506.6,27.7,1,CPP,Normal,Consumo,2641.6,4,10.5
19,47.01,442.3,147,26,26-30,0,Sin hijos,0.29,3,Mujer,1,Secundaria incompleta,Soltero,190.1,1141.0,194.4,7,3,3,43.4,150.9,207.9,86.0,0,Normal,CPP,Comercial,0.0,0,0.0
21,67.48,1090.04,289,32,31-40,1,Con hijos,0.503,4,Hombre,0,Secundaria incompleta,Casado,130.0,2818.0,38.3,15,3,3,148.3,42.2,204.1,222.1,0,Perdida,Deficiente,Comercial,0.0,0,0.0
21,68.49,1185.12,269,34,31-40,1,Con hijos,0.305,2,Mujer,1,Superior,Soltero,147.8,2088.0,111.5,16,3,1,20.1,70.1,189.9,143.2,1,Deficiente,Normal,Comercial,2723.7,4,18.8
